filename	ArtistFairID	ArtistID	first_name	last_name	title	medium	height	width	depth	for_sale	cost	description	year	primary_discipline	public_art	thumbnail
1) used as trusted data source in the Jekyll static site generator 2) Do Not any change column header text in any way 3) spell-checked but not necessarily sanity-checked 4) thumbnail column says y for Liz's choice and i, e, and ap for studio photos (i for interior, e for exterior, ap for artist or process, X for not juried, D for duplicate)
Cutshall_000076_992142_772108_11026.jpg	2992142	513838	Ed and Claire	Cutshall	Carousel	18K gold, tourmaline	1 Inches	.5 Inches	.5 Inches	No	0	18K yellow and white gold with tourmaline. This three dimensional carousel spins to show off the various animal seats. Designed and hand made by Ed Cutshall; tourmaline cut by Claire Cutshall.	2020	Jewelry	NO
Cutshall_000077_992143_772120_11026.jpg	2992143	513838	Ed and Claire	Cutshall	Mine	18K gold, platinum, sapphire	.75 Inches	.75 Inches	.5 Inches	Yes	2990	18K yellow gold with platinum eyes. This fierce fellow is guarding his precious treasure- a cabochon yellow sapphire. Designed, hand made and cut by Ed Cutshall.	2022	Jewelry	NO
Cutshall_000078_992144_772127_11026.jpg	2992144	513838	Ed and Claire	Cutshall	Family Crest	18K gold, diamond	.75 Inches	.75 Inches	.5 Inches	No	0	18K yellow and white gold, with diamond. A new kind of family crest, designed for a family chosen, no inherited. Designed and handmade by Logan Cutshall.	2022	Jewelry	NO
Cutshall_000079_992145_772133_11026.jpg	2992145	513838	Ed and Claire	Cutshall	Loving Hands	18K gold	.75 Inches	.75 Inches	.5 Inches	No	0	18K yellow gold, yellow and white diamond. Delicate hands cradle the heart and the crown in this new interpretation of the traditional Claddagh. Designed and hand made by Logan Cutshall.	2022	Jewelry	NO	y
Cutshall_000080_992146_772142_11026.jpg	2992146	513838	Ed and Claire	Cutshall	Who are You?	18K gold, sapphire, peitersite	2.5 Inches	3 Inches	.5 Inches	Yes	20000	18K yellow and white gold, sapphire, and pietersite. This large and dapper gentleman wants to know, “Who Are You?” Designed and hand made by Logan Cutshall.	2022	Jewelry	NO
Cutshall_000081_992147_772145_11026.jpg	2992147	513838	Ed and Claire	Cutshall	Who are You 2?	18K gold, sapphire, peitersite	2.5 Inches	3 Inches	.5 Inches	Yes	20000	18k yellow and white gold, sapphire, and pietersite. Reverse of Who Are You?	2022	Jewelry	NO
Cutshall_000082_992148_772153_11026.jpg	2992148	513838	Ed and Claire	Cutshall	Itsy Bitsy	18K gold, sapphire	2 Inches	.75 Inches	.5 Inches	No	0	18K white gold and purple sapphire. Playful and fun arachnid companions dangle from the ears in these earrings designed and hand made by Ed and Logan Cutshall.	2022		NO
Cutshall_000083_992149_779096_11026.jpg	2992149	513838	Ed and Claire	Cutshall	No Title	Citrine	7 Centimeter	5 Centimeter	3 Centimeter	No	0	Precision cut oval natural citrine; cut by Claire Cutshall	2018	Jewelry	NO
DeMark_000086_989481_021390_11026.jpg	2989481	398112	Geoff	DeMark	Putting on a handle	Stoneware	0 Inches	0 Inches	0 Inches	Yes	0		2021	Ceramic	NO	ap
DeMark_000087_989482_775989_11026.jpg	2989482	398112	Geoff	DeMark	Teapot	Clay	8 Inches	9 Inches	5 Inches	Yes	150	Wheel thrown and altered functional teapot.	2021	Ceramic	NO
DeMark_000088_989483_776008_11026.jpg	2989483	398112	Geoff	DeMark	Platter	Clay	2 Inches	13 Inches	13 Inches	Yes	110	Wheel thrown, layered glaze.	2022		NO
